,name,price,original_price,location,seller_name,brand,num_colors,rating_score,link_item,vouchers,categories
420,"[HCM] Laptop cũ giá rẻ Dell, Asus, Acer, HP core i5, core i7 từ 5 triệu đến 8 triệu. Học tập giải trí cho học sinh, sinh viên.",5000000,5000000,Vietnam,Thanh Vinh Center,Dell,5,,https://www.lazada.vn/products/hcm-laptop-cu-gia-re-dell-asus-acer-hp-core-i5-core-i7-tu-5-trieu-den-8-trieu-hoc-tap-giai-tri-cho-hoc-sinh-sinh-vien-i2605026743.html,[],"[4401, 4414, 6191]"
421,"Máy tính laptop Dell Precision 7520, dòng máy trạm workstation CPU i7 - Xeon VGA rời và nhiều option cấu hình",8600000,8600000,Vietnam,Máy tính Liketech,Dell,2,,https://www.lazada.vn/products/may-tinh-laptop-dell-precision-7520-dong-may-tram-workstation-cpu-i7-xeon-vga-roi-va-nhieu-option-cau-hinh-i2604700133.html,[],"[4401, 4414, 6191]"
422,DELL GAMING G3-3579 CORE I5 8300H RAM 16G SSD 256G+500G 15.6INCH FHD  VGA GTX 1050TI 4GB,7990000,9800000,Vietnam,Laptop Cường Thịnh,Dell,1,,https://www.lazada.vn/products/dell-gaming-g3-3579-core-i5-8300h-ram-16g-ssd-256g500g-156inch-fhd-vga-gtx-1050ti-4gb-i2600563370.html,['Voucher save 18%'],"[4401, 4414, 6191]"
423,Dell XPS 13 9370 i7-8550U 8GB/256GB MÀN FHD LAPTOP DOANH NHÂN MỎNG NHẸ SANG TRỌNG ĐẲNG CẤP,8590000,8590000,Vietnam,LAPTOP GIÁ SỈ HCM,Dell,2,,https://www.lazada.vn/products/dell-xps-13-9370-i7-8550u-8gb256gb-man-fhd-laptop-doanh-nhan-mong-nhe-sang-trong-dang-cap-i2598913335.html,[],"[4401, 4414, 6191]"
424,ASUS ROG GAMING GL502VT CORE I7 6700HQ RAM 16G SSD 512G 15.6INCH FHD VGA GTX 970M,7500000,13000000,Vietnam,Laptop Cường Thịnh,ASUS,1,,https://www.lazada.vn/products/asus-rog-gaming-gl502vt-core-i7-6700hq-ram-16g-ssd-512g-156inch-fhd-vga-gtx-970m-i2598046191.html,['Voucher save 42%'],"[4401, 4414, 6191]"
425,"JDBDE 2-teiliges Laptop-Netzteil männlich zu weiblich 5,5*2,1 2,5*0,7 3,0*3,5x1,3 4,8x1,7 7,9*5,5 6,0*4,4 7,9x5,5 USB-Konverter HTRHX",242000,242000,China,znpzue,No Brand,20,,https://www.lazada.vn/products/jdbde-2-teiliges-may-tinh-xach-tay-netzteil-mnnlich-zu-weiblich-5521-2507-3035x13-48x17-7955-6044-79x55-usb-konverter-htrhx-i2594462609.html,[],"[4401, 4414, 6191]"
426,"KGMVB Laptop-Hülle Tasche 13 14 15-Zoll-Notebook für MacBook 13,3 15,4 PS Dell Acer stoß feste Computer Aktentasche Reise Business Case BDSHE",391262,411000,China,ytsghjajdyhks,No Brand,6,,https://www.lazada.vn/products/kgmvb-may-tinh-xach-tay-hlle-tasche-13-14-15-zoll-may-tinh-xach-tay-cho-macbook-133-154-ps-dell-acer-sto-feste-may-tinh-aktentasche-reise-truong-hop-kinh-doanh-bdshe-i2594456897.html,['Voucher save 5%'],"[4401, 4414, 6191]"
427,Laptop Acer Gaming Aspire 7 A715-76G-5806 (i5-12450H) (Đen) - Bảo hành 12 tháng,18290000,18290000,Vietnam,PHONG VU Official Store,ACER,0,,https://www.lazada.vn/products/laptop-acer-gaming-aspire-7-a715-76g-5806-i5-12450h-den-bao-hanh-12-thang-i2594179816.html,[],"[4401, 4414, 6191]"
428,XDJMR Verstelbare 1600 Dpi Plug And Play Snelle Precison Draadloze Muis 2.4G Verticale Muis Computermuis Draadloze Muis Gaming Muis BXFBE,509824,533000,China,ying15848,No Brand,0,,https://www.lazada.vn/products/xdjmr-verstelbare-1600-dpi-plug-and-play-snelle-precison-draadloze-muis-24g-verticale-muis-computermuis-draadloze-muis-choi-game-muis-bxfbe-i2594056209.html,['Voucher save 4%'],"[4401, 4414, 6191]"
429,BFJHN Gaming Muis Bedrade Usb Optische Computer Muizen Met Rgb Backlit 3 Verstelbare Dpi Ergonomische Gamer Laptop Pc Muis Met 6 Knoppen DSBXV,116511,131000,China,zasddn,No Brand,1,,https://www.lazada.vn/products/bfjhn-choi-game-muis-bedrade-usb-optische-may-tinh-muizen-voi-den-nen-rgb-3-verstelbare-dpi-ergonomische-gamer-may-tinh-xach-tay-pc-muis-voi-6-knoppen-dsbxv-i2594042466.html,['Voucher save 11%'],"[4401, 4414, 6191]"
430,Laptop Gaming MSI GF63 Thin 12VE-460VN (i5-12450H/8GB/512GB/RTX 4050/144Hz/Windows 11) - Chính hãng,21500000,21500000,Vietnam,Hoàng Phát Gear,MSI,0,,https://www.lazada.vn/products/laptop-gaming-msi-gf63-thin-12ve-460vn-i5-12450h8gb512gbrtx-4050144hzwindows-11-chinh-hang-i2593890446.html,[],"[4401, 4414, 6191]"
431,HP factory New model 2024 gamming win 10 pro/Office 365 AMD Ryzen 7 DDR4 20GB ram 512GB SSD original laptop,9999999,15999999,Vietnam,TOP Máy Tính,OEM,0,5.0,https://www.lazada.vn/products/hp-factory-mau-hoan-toan-moi-2024-may-tinh-laptop-gamming-win-10-prooffice-365-amd-ryzen-7-processor-ddr4-20gb-ram-512gb-ssd-laptop-chinh-hang-i2593476399.html,['Voucher save 38%'],"[4401, 4414, 6191]"
432,BSDHE Grote Anime Roze Muismat Gamer Schattige Kawaii Xxl Gaming Muismat Rubber Otaku Vergrendelingsrand Grote Mode Laptop Notebook Bureaumat SHWCD,231887,248000,China,YJYJTY,No Brand,1,,https://www.lazada.vn/products/bsdhe-grote-anime-roze-muismat-gamer-schattige-kawaii-xxl-choi-game-muismat-otaku-vergrendelingsrand-grote-che-do-may-tinh-xach-tay-may-tinh-xach-tay-bureaumat-shwcd-i2593215560.html,['Voucher save 7%'],"[4401, 4414, 6191]"
433,New genuine laptop 15.6inch Intel Core i7 RAM 16GB SSD 512GB notebook fingerprint unlock Windows 10/ MS Office 2 years warranty super cheap,9499999,13999999,Vietnam,TOP Máy Tính,OEM,0,5.0,https://www.lazada.vn/products/moi-may-tinh-laptop-chinh-hang-156inch-intel-core-i7-ram-16gb-ssd-512gb-notebook-fingerprint-unlock-windows-10-ms-office-bao-hanh-3-nam-sieu-re-i2593095084.html,['Voucher save 32%'],"[4401, 4414, 6191]"
434,FDJKT 3200Dpi Ergonomische Wired Gaming Muis Usb Computer Muis Gaming Rgb Mause Gamer Muis 6 Knop Led Stille Muizen Voor pc Laptop FHDDR,438450,460000,China,resafdgndj,No Brand,6,,https://www.lazada.vn/products/fdjkt-3200dpi-ergonomische-choi-game-co-day-muis-may-tinh-usb-muis-choi-game-rgb-mause-gamer-muis-6-knop-led-stille-muizen-cho-pc-may-tinh-xach-tay-fhddr-i2592248774.html,['Voucher save 5%'],"[4401, 4414, 6191]"
435,FDJKT Zwart-Wit Contouren Muismat Gaming Xl Groot Huis Muismat Xxl Bureaumatten Tapijt Zachte Gaming Laptop Desktop Muismat FHDDR,513450,535000,China,resafdgndj,No Brand,4,,https://www.lazada.vn/products/fdjkt-zwart-wit-contouren-muismat-choi-game-xl-grow-huis-muismat-xxl-bureaumatten-tapijt-zachte-may-tinh-xach-tay-choi-game-may-tinh-de-ban-muismat-fhddr-i2592239036.html,['Voucher save 4%'],"[4401, 4414, 6191]"
436,Kai-full cho một C ER Aspire 7520G 4520G 7720G 5920G 5520G loạt máy tính xách tay N V i D i một GeForce 8400 8400M GS mxm II DDR2 128Mb VGA g,661088,713502,China,oral measure55re7,No Brand,0,,https://www.lazada.vn/products/kai-full-cho-mot-c-er-aspire-7520g-4520g-7720g-5920g-5520g-loat-may-tinh-xach-tay-n-v-i-d-i-mot-geforce-8400-8400m-gs-mxm-ii-ddr2-128mb-vga-g-i2586973249.html,['Voucher save 7%'],"[4401, 4414, 6191]"
437,"Laptop chính hãng 100%, Laptop Intel N5095 15,6 inch Windows 10 Pro Laptop 16GB + 512GB SSD Gamer PC FHD Màn hình IPS USB 3.0 Webcam WiFi băng tần kép",8285289,9081299,Vietnam,：i7 AIO computer,OEM,0,,https://www.lazada.vn/products/laptop-chinh-hang-100-laptop-intel-n5095-156-inch-windows-10-pro-laptop-16gb-512gb-ssd-gamer-pc-fhd-man-hinh-ips-usb-30-webcam-wifi-bang-tan-kep-i2586336585.html,['Voucher save 9%'],"[4401, 4414, 6191]"
438,LAPTOP DELL PRECISION 5510 CORE I7-6820HQ RAM 16G SSD 256G Card 5230 + Nivida Quadro M1000,8500000,8500000,Vietnam,LAPTOP WANRY,No Brand,0,,https://www.lazada.vn/products/laptop-dell-precision-5510-core-i7-6820hq-ram-16g-ssd-256g-card-5230-nivida-quadro-m1000-i2585239906.html,[],"[4401, 4414, 6191]"
439,DJJRT MR3040H7-2RS Lager wellen lager mr3040h6 Lager 30x40x7 30x40x6 30406 30407 30426 30427 30467 30x42x6 BDGER,254000,256000,China,Insistence68hhtj6,No Brand,1,,https://www.lazada.vn/products/djjrt-mr3040h7-2rs-lager-wellen-lager-mr3040h6-lager-30x40x7-30x40x6-30406-30407-30426-30427-30467-30x42x6-bdger-i2584731929.html,['Voucher save 1%'],"[4401, 4414, 6191]"
440,Gạo  15.6 Laptop chơi game 10 inch  171502-AA/AO/AD/AB/AM GTX1060 1050  Quạt   Thương Hiệu Mới,569597,599576,China,xiezhisih8f,No Brand,14,,https://www.lazada.vn/products/gao-156-laptop-choi-game-10-inch-171502-aaaoadabam-gtx1060-1050-quat-thuong-hieu-moi-i3034704196.html,['Voucher save 5%'],"[4401, 4414, 6191]"
441,"Bluelounge Pixi, Nhỏ, Đen/Xám",999999,999999,China,Star Trade commodity store,No Brand,0,,https://www.lazada.vn/products/bluelounge-pixi-nho-denxam-i3033539428.html,[],"[4401, 4414, 6191]"
442,"🔥 SIÊU PHẨM WORKSTATION DELL PRECISION 3541 – CHIP i9 GEN 9, HIỆU SUẤT CỰC KHỦNG – GIÁ CHẤN ĐỘNG CHỈ HƠN 10 TRIỆU! 🔥",10300000,10300000,Vietnam,Mtbstore,Dell,0,,https://www.lazada.vn/products/sieu-pham-workstation-dell-precision-3541-chip-i9-gen-9-hieu-suat-cuc-khung-gia-chan-dong-chi-hon-10-trieu-i3029633179.html,[],"[4401, 4414, 6191]"
443,ACER NITRO 5 GAMING AMD RYZEN 5 5600H RAM 16G SSD 512G 15.6INCH 144HZ GTX 1650,10890000,18800000,Vietnam,Laptop Cường Thịnh,ACER,1,,https://www.lazada.vn/products/acer-nitro-5-gaming-amd-ryzen-5-5600h-ram-16g-ssd-512g-156inch-144hz-gtx-1650-i3028332045.html,['Voucher save 42%'],"[4401, 4414, 6191]"
444,DELL VOSTRO 5568 CORE I7 7500U RAM 16G SSD 360G 15.6INCH FHD VGA RỜI ĐÈN PHÍM,6500000,11800000,Vietnam,Laptop Cường Thịnh,Dell,0,,https://www.lazada.vn/products/dell-vostro-5568-core-i7-7500u-ram-16g-ssd-360g-156inch-fhd-vga-roi-den-phim-i3027854024.html,['Voucher save 45%'],"[4401, 4414, 6191]"
445,[HCM] Laptop Asus TUF Gaming A15 FA507R CPU AMD Ryzen 7 6800H/ Ram 16GB/ SDD 512GB/ VGA Nvidia GeForce RTX 3050Ti/ LCD 15.6'' inch,15750000,15750000,Vietnam,Thanh Vinh Center,ASUS,0,,https://www.lazada.vn/products/hcm-laptop-asus-tuf-gaming-a15-fa507r-cpu-amd-ryzen-7-6800h-ram-16gb-sdd-512gb-vga-nvidia-geforce-rtx-3050ti-lcd-156-inch-i3026675820.html,[],"[4401, 4414, 6191]"
446,LENOVO LEGION L340 CORE I5 9300H RAM 16G SSD 512G 15.6INCH FHD GTX 1050,7900000,11800000,Vietnam,Laptop Cường Thịnh,Lenovo,1,,https://www.lazada.vn/products/lenovo-legion-l340-core-i5-9300h-ram-16g-ssd-512g-156inch-fhd-gtx-1050-i3026088491.html,['Voucher save 33%'],"[4401, 4414, 6191]"
447,LAPTOP CŨ GIÁ RẺ DELL E5570 Core i5-6440HQ RAM 8G SSD 128G Màn 15.6 Full HD,3950000,4950000,Vietnam,LAPTOP WANRY,No Brand,0,,https://www.lazada.vn/products/laptop-cu-gia-re-dell-e5570-core-i5-6440hq-ram-8g-ssd-128g-man-156-full-hd-i3025260825.html,['Voucher save 20%'],"[4401, 4414, 6191]"
448,MSI GAMING GF63 CORE I5 9300H RAM 16G SSD 512G 15.6INCH FHD VGA GTX 1050TI,8500000,15500000,Vietnam,Laptop Cường Thịnh,MSI,0,,https://www.lazada.vn/products/msi-gaming-gf63-core-i5-9300h-ram-16g-ssd-512g-156inch-fhd-vga-gtx-1050ti-i3023474950.html,['Voucher save 45%'],"[4401, 4414, 6191]"
449,ASUS TUF GAMING FX505GT CORE I5 9300H RAM 16G SSD 256G+500G 15.6INCH 144HZ GTX 1650,9900000,15500000,Vietnam,Laptop Cường Thịnh,ASUS,0,,https://www.lazada.vn/products/asus-tuf-gaming-fx505gt-core-i5-9300h-ram-16g-ssd-256g500g-156inch-144hz-gtx-1650-i3020621222.html,['Voucher save 36%'],"[4401, 4414, 6191]"
450,ASUS GAMING G531 CORE I5 9300H RAM 16G SSD 256G 15.6INCH 120HZ GTX 1050,8900000,13300000,Vietnam,Laptop Cường Thịnh,ASUS,0,,https://www.lazada.vn/products/asus-gaming-g531-core-i5-9300h-ram-16g-ssd-256g-156inch-120hz-gtx-1050-i3020499800.html,['Voucher save 33%'],"[4401, 4414, 6191]"
451,Laptop Gaming Viamei AOC màn hình 16 inch / Core i7-7850H Ram 16gb Sdd 512gb card đồ hoạ Gtx1050 4gb,10450000,15990000,Vietnam,SHOP CÔNG NGHỆ STARLIGHT,AOC,0,,https://www.lazada.vn/products/laptop-gaming-viamei-aoc-man-hinh-16-inch-core-i7-7850h-ram-16gb-sdd-512gb-card-do-hoa-gtx1050-4gb-i3016493365.html,['Voucher save 35%'],"[4401, 4414, 6191]"
452,HP WORKSTATION 8570W CORE I7 3720QM RAM 16G SSD 256G 15.6INCH FHD VGA K1000M,4350000,8700000,Vietnam,Laptop Cường Thịnh,HP,1,,https://www.lazada.vn/products/hp-workstation-8570w-core-i7-3720qm-ram-16g-ssd-256g-156inch-fhd-vga-k1000m-i3011422500.html,['Voucher save 50%'],"[4401, 4414, 6191]"
453,Laptop Dell Latitude 3440 L3440-I51235U-16G512G (i5-1235U) (Đen) - Bảo hành 12 tháng,13500000,13500000,Vietnam,Techroom Việt Nam,Dell,0,,https://www.lazada.vn/products/laptop-dell-latitude-3440-l3440-i51235u-16g512g-i5-1235u-den-bao-hanh-12-thang-i3011185040.html,[],"[4401, 4414, 6191]"
454,ASUS GAMING FX504 CORE I7 8750H RAM 16G SSD 256G 15.6INCH FHD GTX 1050,8500000,14700000,Vietnam,Laptop Cường Thịnh,ASUS,0,5.0,https://www.lazada.vn/products/asus-gaming-fx504-core-i7-8750h-ram-16g-ssd-256g-156inch-fhd-gtx-1050-i3008857209.html,['Voucher save 42%'],"[4401, 4414, 6191]"
455,DELL GAMING G7 7588 CORE I7 8750H RAM 16G SSD 512G 15.6INCH FHD VGA GTX 1050 TI,8900000,14500000,Vietnam,Laptop Cường Thịnh,Dell,0,,https://www.lazada.vn/products/dell-gaming-g7-7588-core-i7-8750h-ram-16g-ssd-512g-156inch-fhd-vga-gtx-1050-ti-i3008747938.html,['Voucher save 39%'],"[4401, 4414, 6191]"
456,MSI GAMING GV62 CORE I7 7700HQ RAM 16G SSD 512G 15.6INCH FHD GTX 1050,8500000,15500000,Vietnam,Laptop Cường Thịnh,MSI,1,,https://www.lazada.vn/products/msi-gaming-gv62-core-i7-7700hq-ram-16g-ssd-512g-156inch-fhd-gtx-1050-i3007271542.html,['Voucher save 45%'],"[4401, 4414, 6191]"
457,"Laptop Acer Nitro V 15 ANV15 41 R2UP R5 6600H/16GB/512GB/4GB RTX2050/15.6""F/165Hz/Win11/(NH.QPGSV.004)/Đen",19690000,20490000,Vietnam,thegioididongofficial,ACER,0,,https://www.lazada.vn/products/laptop-acer-nitro-v-15-anv15-41-r2up-r5-6600h16gb512gb4gb-rtx2050156f165hzwin11nhqpgsv004den-i3006733636.html,['Voucher save 4%'],"[4401, 4414, 6191]"
458,ASUS GAMING X571GT I5 9300H RAM 16G SSD 512G 15.6INCH 120HZ GTX 1650,8800000,14400000,Vietnam,Laptop Cường Thịnh,ASUS,1,,https://www.lazada.vn/products/asus-gaming-x571gt-i5-9300h-ram-16g-ssd-512g-156inch-120hz-gtx-1650-i3005276505.html,['Voucher save 39%'],"[4401, 4414, 6191]"
459,HP ZBOOK 17 G2 CORE I7 4810MQ RAM 32G SSD 512G 17.3INCH FHD VGA K3100 4G,5990000,8900000,Vietnam,Laptop Cường Thịnh,HP,0,,https://www.lazada.vn/products/hp-zbook-17-g2-core-i7-4810mq-ram-32g-ssd-512g-173inch-fhd-vga-k3100-4g-i3002962254.html,['Voucher save 33%'],"[4401, 4414, 6191]"
460,"Laptop cũ Dell XPS 7590 i9-9850HK | RAM 32GB | SSD 512GB | GTX 1650 | Màn 15.6in FHD thiết kế mỏng nhẹ, hiệu năng đỉnh cao ổn định đáp ứng tốt nhu cầu văn phòng, học tập, đồ họa",11950000,14000000,Vietnam,LAPTOP GIÁ SỈ HCM,Dell,0,,https://www.lazada.vn/products/laptop-cu-dell-xps-7590-i9-9850hk-ram-32gb-ssd-512gb-gtx-1650-man-156in-fhd-thiet-ke-mong-nhe-hieu-nang-dinh-cao-on-dinh-dap-ung-tot-nhu-cau-van-phong-hoc-tap-do-hoa-i3002858298.html,['Voucher save 15%'],"[4401, 4414, 6191]"
461,ASUS TUF GAMING FX506LHB CORE I5 10300H RAM 16G SSD 512G 15.6INCH 144HZ VGA GTX 1650,11400000,14500000,Vietnam,Laptop Cường Thịnh,ASUS,1,,https://www.lazada.vn/products/asus-tuf-gaming-fx506lhb-core-i5-10300h-ram-16g-ssd-512g-156inch-144hz-vga-gtx-1650-i3002406353.html,['Voucher save 21%'],"[4401, 4414, 6191]"
462,"Laptop Gaming - Lenovo Legion Y520-15IKB - Giá Siêu Êm Cho Anh Em Cần ….

* Core i7 7700HQ / Ram 16G / SSD 256G + HDD 500G / Màn 15.6in FHD IPS / Pin 4-5h / Led Phím Đỏ US / VGA Nvidia Geforce GTX 1050Ti / Sạc Zin / Máy Đẹp Full Chức Năng ….",9000000,9500000,Vietnam,ViTính BảoKỳ,No Brand,0,,https://www.lazada.vn/products/laptop-gaming-lenovo-legion-y520-15ikb-gia-sieu-em-cho-anh-em-can-core-i7-7700hq-ram-16g-ssd-256g-hdd-500g-man-156in-fhd-ips-pin-4-5h-led-phim-do-us-vga-nvidia-geforce-gtx-1050ti-sac-zin-may-dep-full-chuc-nang-i3001816841.html,['Voucher save 5%'],"[4401, 4414, 6191]"
463,Laptop ASUS TUF Gaming F15 FX507VU-LP315W (i7-13620H/RAM 16GB/GeForce RTX 4050/512GB SSD/ Windows 11) - Bảo hành 24 tháng,28990000,29990000,Vietnam,PHONG VU Digital Store,ASUS,0,,https://www.lazada.vn/products/laptop-asus-tuf-gaming-f15-fx507vu-lp315w-i7-13620hram-16gbgeforce-rtx-4050512gb-ssd-windows-11-bao-hanh-24-thang-i3000646221.html,['Voucher save 3%'],"[4401, 4414, 6191]"
464,Laptop ASUS TUF Gaming A15 FA507NUR-LP101W (Ryzen 7 7435HS/RAM 16GB/GeForce RTX 4050/512GB SSD/ Windows 11) - Bảo hành 24 tháng,27590000,30490000,Vietnam,PHONG VU Digital Store,ASUS,0,,https://www.lazada.vn/products/laptop-asus-tuf-gaming-a15-fa507nur-lp101w-ryzen-7-7435hsram-16gbgeforce-rtx-4050512gb-ssd-windows-11-bao-hanh-24-thang-i3000623216.html,['Voucher save 10%'],"[4401, 4414, 6191]"
465,Laptop ASUS TUF Gaming F15 FX507VU-LP315W (i7-13620H/RAM 16GB/GeForce RTX 4050/512GB SSD/ Windows 11) - Bảo hành 24 tháng,27990000,27990000,Vietnam,PHONG VU Official Store,ASUS,0,,https://www.lazada.vn/products/laptop-asus-tuf-gaming-f15-fx507vu-lp315w-i7-13620hram-16gbgeforce-rtx-4050512gb-ssd-windows-11-bao-hanh-24-thang-i3000596172.html,[],"[4401, 4414, 6191]"
466,LAPTOP MJLT2 CORE I7-2015 RAM 16G SSD 256G 15.4INCH RETINA,8500000,12500000,Vietnam,Laptop Cường Thịnh,AP,0,,https://www.lazada.vn/products/laptop-mjlt2-core-i7-2015-ram-16g-ssd-256g-154inch-retina-i3000145479.html,['Voucher save 32%'],"[4401, 4414, 6191]"
467,Laptop ASUS TUF Gaming A15 FA507NUR-LP101W (Ryzen 7 7435HS/RAM 16GB/GeForce RTX 4050/512GB SSD/ Windows 11) - Bảo hành 24 tháng,24490000,30490000,Vietnam,PHONG VU Official Store,ASUS,0,,https://www.lazada.vn/products/laptop-asus-tuf-gaming-a15-fa507nur-lp101w-ryzen-7-7435hsram-16gbgeforce-rtx-4050512gb-ssd-windows-11-bao-hanh-24-thang-i2999932712.html,['Voucher save 20%'],"[4401, 4414, 6191]"
468,"Laptop Hp 830G6 - Coi5 8365U 1.6Ghz (8 Luồng ) Tubo 1,9Ghz Ram ( Bộ Nhớ Trong ) 8Gb Dr4 Buss 2666 Ssd Nvme 256Gb",6500000,10000000,Vietnam,MÁY TÍNH MINH ĐỨC 01,No Brand,0,,https://www.lazada.vn/products/laptop-hp-830g6-coi5-8365u-16ghz-8-luong-tubo-19ghz-ram-bo-nho-trong-8gb-dr4-buss-2666-ssd-nvme-256gb-i2998163695.html,['Voucher save 35%'],"[4401, 4414, 6191]"
469,Laptop MSI THIN 15 B12UCX-1419VN i5-12450H /8Gb/512Gb SSD/15.6” FHD/RTX 2050 4GB GDDR6/Win 11 - Xám,17632000,17632000,Vietnam,MayTinhDongNamA,MSI,0,,https://www.lazada.vn/products/laptop-msi-thin-15-b12ucx-1419vn-i5-12450h-8gb512gb-ssd156-fhdrtx-2050-4gb-gddr6win-11-xam-i2995545206.html,[],"[4401, 4414, 6191]"
470,MSI THIN 15 B13UC-1411VN i7-13620H /8Gb/512Gb SSD/15.6” FHD/Win 11/GeForce RTX™ 3050 6GB GDDR6 - Xám,21924000,21924000,Vietnam,MayTinhDongNamA,MSI,0,,https://www.lazada.vn/products/msi-thin-15-b13uc-1411vn-i7-13620h-8gb512gb-ssd156-fhdwin-11geforce-rtx-3050-6gb-gddr6-xam-i2995272532.html,[],"[4401, 4414, 6191]"
471,GAMING ASUS FX504GD CORE I7 8750H RAM 16G SSD 512G 15.6INCH FHD VGA GTX 1050,8500000,15500000,Vietnam,Laptop Cường Thịnh,ASUS,0,,https://www.lazada.vn/products/gaming-asus-fx504gd-core-i7-8750h-ram-16g-ssd-512g-156inch-fhd-vga-gtx-1050-i2994414664.html,['Voucher save 45%'],"[4401, 4414, 6191]"
472,Laptop LENOVO LOQ 15IAX9_001SVN - i5-12450HX /12GB/512GbSSD/15.6”FHD/RTX 2050 4GB GDDR6/Win 11 - Xám,20300000,20300000,Vietnam,MayTinhDongNamA,Lenovo,0,,https://www.lazada.vn/products/laptop-lenovo-loq-15iax9_001svn-i5-12450hx-12gb512gbssd156fhdrtx-2050-4gb-gddr6win-11-xam-i2994160532.html,[],"[4401, 4414, 6191]"
473,Laptop Asus ROG Strix G16 G614JU i7 13650HX/32GB/1TB/6GB RTX4050/165Hz/Win11 (N3509W),36990000,40990000,Vietnam,thegioididongofficial,ASUS,0,,https://www.lazada.vn/products/laptop-asus-rog-strix-g16-g614ju-i7-13650hx32gb1tb6gb-rtx4050165hzwin11-n3509w-i2993553203.html,['Voucher save 10%'],"[4401, 4414, 6191]"
474,Laptop Asus ROG Strix G16 G614JV i7 13650HX/32GB/1TB/8GB RTX4060/165Hz/Win11 (N3515W),37990000,42990000,Vietnam,thegioididongofficial,ASUS,0,,https://www.lazada.vn/products/laptop-asus-rog-strix-g16-g614jv-i7-13650hx32gb1tb8gb-rtx4060165hzwin11-n3515w-i2993543212.html,['Voucher save 12%'],"[4401, 4414, 6191]"
475,Laptop Acer Nitro V 15 ANV15 41 R1JY R5 6600H/16GB/512GB/6GB RTX3050/165Hz/Win11 (NH.QPFSV.001),21190000,22490000,Vietnam,thegioididongofficial,ACER,0,,https://www.lazada.vn/products/laptop-acer-nitro-v-15-anv15-41-r1jy-r5-6600h16gb512gb6gb-rtx3050165hzwin11-nhqpfsv001-i2993488282.html,['Voucher save 6%'],"[4401, 4414, 6191]"
476,GAMING ACER EAGLE CORE I5 11400H RAM 16G SSD 512G 15.6INCH 144HZ GTX 3050,14500000,17800000,Vietnam,Laptop Cường Thịnh,ACER,1,,https://www.lazada.vn/products/gaming-acer-eagle-core-i5-11400h-ram-16g-ssd-512g-156inch-144hz-gtx-3050-i2989446038.html,['Voucher save 19%'],"[4401, 4414, 6191]"
477,[HCM] Laptop Cũ Dell Inspiron 3443 Core i7-5500u/ Ram 8GB/ SSD 240GB/ VGA Intel Nvidia GeForce 840m/ LCD 14.0'' inch,4000000,4000000,Vietnam,Thanh Vinh Center,Dell,0,,https://www.lazada.vn/products/hcm-laptop-cu-dell-inspiron-3443-core-i7-5500u-ram-8gb-ssd-240gb-vga-intel-nvidia-geforce-840m-lcd-140-inch-i2989383509.html,[],"[4401, 4414, 6191]"
478,[HCM] Laptop cũ Asus Rog Strix GL552J Core I7-4720HQ/ Ram 8GB/ SDD 128GB + HDD 1TB/ VGA Nvidia GeForce GTX 950M/ LCD 15.6'' inch,5200000,5200000,Vietnam,Thanh Vinh Center,ASUS,0,,https://www.lazada.vn/products/hcm-laptop-cu-asus-rog-strix-gl552j-core-i7-4720hq-ram-8gb-sdd-128gb-hdd-1tb-vga-nvidia-geforce-gtx-950m-lcd-156-inch-i2989375490.html,[],"[4401, 4414, 6191]"
479,ASUS GAMING FX506 CORE I5 10300H RAM 16G SSD 512G 15.6INCH 144HZ VGA GTX 1650,10990000,14500000,Vietnam,Laptop Cường Thịnh,ASUS,1,,https://www.lazada.vn/products/asus-gaming-fx506-core-i5-10300h-ram-16g-ssd-512g-156inch-144hz-vga-gtx-1650-i2989242854.html,['Voucher save 24%'],"[4401, 4414, 6191]"
480,Gạo  15.6 Laptop chơi game 10 inch  171502-AA/AO/AD/AB/AM GTX1060 1050  Quạt   Thương Hiệu Mới,569597,599576,China,xiezhisih8f,No Brand,14,,https://www.lazada.vn/products/gao-156-laptop-choi-game-10-inch-171502-aaaoadabam-gtx1060-1050-quat-thuong-hieu-moi-i3034704196.html,['Voucher save 5%'],"[4401, 4414, 6191]"
481,"Bluelounge Pixi, Nhỏ, Đen/Xám",999999,999999,China,Star Trade commodity store,No Brand,0,,https://www.lazada.vn/products/bluelounge-pixi-nho-denxam-i3033539428.html,[],"[4401, 4414, 6191]"
482,"🔥 SIÊU PHẨM WORKSTATION DELL PRECISION 3541 – CHIP i9 GEN 9, HIỆU SUẤT CỰC KHỦNG – GIÁ CHẤN ĐỘNG CHỈ HƠN 10 TRIỆU! 🔥",10300000,10300000,Vietnam,Mtbstore,Dell,0,,https://www.lazada.vn/products/sieu-pham-workstation-dell-precision-3541-chip-i9-gen-9-hieu-suat-cuc-khung-gia-chan-dong-chi-hon-10-trieu-i3029633179.html,[],"[4401, 4414, 6191]"
483,ACER NITRO 5 GAMING AMD RYZEN 5 5600H RAM 16G SSD 512G 15.6INCH 144HZ GTX 1650,10890000,18800000,Vietnam,Laptop Cường Thịnh,ACER,1,,https://www.lazada.vn/products/acer-nitro-5-gaming-amd-ryzen-5-5600h-ram-16g-ssd-512g-156inch-144hz-gtx-1650-i3028332045.html,['Voucher save 42%'],"[4401, 4414, 6191]"
